Composition,log_H2_W% (max),temperature(K),MagpieData mean Column,VEC mean,MagpieData mean Number,MagpieData mode CovalentRadius,MagpieData mean MendeleevNumber,Mixing enthalpy,Mean cohesive energy,MagpieData mode Number,MagpieData mode NdValence,MagpieData mean NsValence,MagpieData avg_dev CovalentRadius,MagpieData avg_dev AtomicWeight,MagpieData mean CovalentRadius,MagpieData range Electronegativity,MagpieData mean SpaceGroupNumber,MagpieData avg_dev NValence,Shear modulus local mismatch,Miedema_deltaH_ss_min,MagpieData avg_dev MendeleevNumber,Shear modulus mean,MagpieData mean GSvolume_pa,Thermal_Enthalpy_Interaction,Valence_Electron_Concentration,Electromechanical_Mismatch,Atomic_Deviation_Ratio,Squared_Electronegativity_Range,Group_Valence_Product,Temperature_Normalized_by_Mendeleev,Mismatch_Enthalpy_Ratio,Covalent_Deviation_Squared,Atomic_Weight_Deviation_Product,H2_W% (max)
La1Ni3.55Mn0.4Al0.3Co0.75,0.832909122935104,298,8.658333333,8.158333333,31.75833333,124,52.625,17.96055556,4.284916667,28,8,2.0,22.69777778,22.88312245,138.9333333,0.81,215.425,2.389722222,10.06543819,-0.227836146,13.29166667,62.87291667,15.05938075,-67.89517150799999,0.0629755969627893,8.1530049339,0.9919003767774708,0.6561000000000001,17.316666666,5.66270783847981,-0.022635492037133,515.1891161502617,726.7298303983061,1.2999999999999998
La1Ni3.5Mn1.5,0.7419373447293773,373,8.083333333,8.083333333,32.08333333,124,50.75,14.66666667,4.065,28,8,2.0,21.80555556,22.59407681,141.5833333,0.81,217.8333333,2.236111111,8.628402778,-0.224437571,12.58333333,65.39416667,14.79147989,-83.715213983,0.0623376623441389,6.98900625018,0.9651005324700408,0.6561000000000001,16.166666666,7.349753694581281,-0.0260114851815045,475.4822532802468,724.8932975788531,1.1
La1Ni3Al1Cu1,0.6931471805599453,333,9.5,7.833333333,30.5,124,55.5,21.66666667,4.111666667,28,8,1.833333333,22.77777778,23.77331174,138.6666667,0.81,219.8333333,3.222222222,13.22222222,-0.246268266,14.16666667,51.96333333,15.90125,-82.007332578,0.0601092896065573,10.7099999982,0.9581238840054012,0.6561000000000001,17.4166666635,6.0,-0.0186253310451471,518.8271605950617,725.08600807,1.0
La1Ni3Co2,0.9162907318741552,298,8.5,8.5,32.5,124,52.0,12.77777778,4.428333333,28,8,2.0,22.83333333,22.25448667,138.5,0.81,209.5,1.833333333,8.657222222,-0.229402622,13.0,65.48333333,14.72458333,-68.361981356,0.0615384615384615,7.0123499998200005,1.0260103352902905,0.6561000000000001,17.0,5.730769230769231,-0.0264984097805685,521.3611109588888,723.270816775,1.5000000000000004
La1Ni3Cr0.5Cu1.5,0.7419373447293773,295,8.75,8.75,32.75,124,52.75,9.722222222,4.179166667,28,8,1.666666667,21.97222222,22.06278333,141.0833333,0.81,220.1666667,2.375,14.65104167,-0.176471206,13.875,61.0175,15.00958333,-52.05900577,0.0508905852519084,11.8673437527,0.9958952998519974,0.6561000000000001,14.583333336250002,5.592417061611374,-0.0120449596673626,482.7785492850617,722.5561540575,1.1
La1Ni3Cu2,0.7419373447293773,308,9.166666667,9.166666667,33.16666667,124,54.0,11.0,4.128333333,28,8,1.666666667,22.16666667,21.74195278,140.5,0.81,219.8333333,2.055555556,11.67722222,-0.21517355,13.66666667,55.05333333,14.99958333,-66.2734534,0.0502512562864069,9.4585499982,1.0195343028428747,0.6561000000000001,15.277777781388888,5.703703703703703,-0.0184267753020461,491.36111125888897,721.1081006091398,1.1
La1Ni4.33B0.67,0.6931471805599453,296,9.168333333,8.051666667,30.265,124,54.22833333,24.22515556,4.597983333,28,8,2.0,24.54444444,24.06341989,133.3666667,0.94,213.245,2.812094444,21.05498208,-0.153231044,13.74277778,79.32558333,14.3981125,-45.356389024,0.0660829340822732,19.7916831552,1.019989866452852,0.8835999999999999,18.336666666,5.458401205117768,-0.0072776620477655,602.4297528682469,728.27940297085,1.0
La1Ni4.4B0.6,0.4824261492442927,298,9.133333333,8.133333333,30.53333333,124,54.1,23.37333333,4.582,28,8,2.0,24.38888889,23.87721056,133.8333333,0.94,213.9333333,2.737777778,19.87727778,-0.154436641,13.7,77.83166667,14.43483333,-46.022119018000005,0.0655021834132644,18.6846411132,1.0214295689487776,0.8835999999999999,18.266666666,5.508317929759704,-0.0077695066049431,594.8179012887655,729.0508290190761,0.6200000000000001
La1Ni4.55Al0.45,0.832909122935104,313,9.058333333,8.308333333,31.70833333,124,53.9,20.555,4.36625,28,8,2.0,23.13055556,23.07392709,137.6083333,0.81,219.8333333,2.565694444,10.50319028,-0.164581436,13.63333333,61.39216667,15.21158333,-51.513989468,0.0630749014520972,8.507584126800001,1.0024542189883463,0.6561000000000001,18.116666666,5.807050092764379,-0.0156696614659446,535.022600514247,731.6357714018369,1.2999999999999998
La1Ni4.55Al0.45,0.9555114450274363,353,9.058333333,8.308333333,31.70833333,124,53.9,20.555,4.36625,28,8,2.0,23.13055556,23.07392709,137.6083333,0.81,219.8333333,2.565694444,10.50319028,-0.164581436,13.63333333,61.39216667,15.21158333,-58.097246908,0.0630749014520972,8.507584126800001,1.0024542189883463,0.6561000000000001,18.116666666,6.549165120593692,-0.0156696614659446,535.022600514247,731.6357714018369,1.6
La1Ni4.5Cr0.5,0.832909122935104,293,8.5,8.5,32.5,124,52.0,14.30555556,4.416666667,28,8,1.916666667,22.63888889,22.46716667,139.0833333,0.81,220.1666667,2.25,11.534375,-0.129278539,13.5,68.4975,14.82208333,-37.878611927,0.0589743589846153,9.342843750000002,1.007643252152008,0.6561000000000001,16.2916666695,5.634615384615385,-0.0112081095854781,512.5192901737654,730.1829167750001,1.2999999999999998
La1Ni4.5Mn0.3Al0.3,0.832909122935104,308,8.852459016,8.360655738,31.86885246,124,53.27868852,18.72722386,4.31852459,28,8,2.0,22.63746305,22.55961956,138.1967213,0.81,219.5245902,2.418704649,9.796189196,-0.172679224,13.33190003,62.88,14.98815998,-53.185200992,0.0627572016441535,7.934913248760001,1.00345056749707,0.6561000000000001,17.704918032,5.780923077421125,-0.0176271834429768,512.4547333401154,718.9491873113701,1.2999999999999998
La1Ni4.5Pd0.5,0.8241754429663494,298,8.833333333,8.833333333,34.33333333,124,53.08333333,18.05555556,4.399166667,28,8,1.833333333,22.63888889,26.0188425,139.0833333,1.1,219.8333333,1.944444444,9.516527778,-0.303733281,13.36111111,63.03166667,15.09041667,-90.512517738,0.0533980582479027,10.468180555800002,0.8700959272112124,1.2100000000000002,16.19444444088889,5.613814757024415,-0.0319163972496524,512.5192901737654,893.3135924132706,1.2799999999999998
La1Ni4.61Mn0.26Al0.13,0.8754687373538999,373,8.768333333,8.551666667,32.37833333,124,52.87,16.89395556,4.356383333,28,8,2.0,22.91096667,22.56440468,138.4183333,0.81,219.4866667,2.225605556,9.090945944,-0.163042303,13.3654,64.0404,14.89031207,-60.814779019,0.0617697019675472,7.36366621464,1.015358791641739,0.6561000000000001,17.536666666,7.055040665783999,-0.0179345806260796,524.9123937538509,730.5978161220519,1.4
La1Ni4.65Mn0.2Al0.15,0.9162907318741552,293,8.808333333,8.558333333,32.35833333,124,53.0,17.11166667,4.368083333,28,8,2.0,22.96333333,22.58712223,138.2583333,0.81,219.5666667,2.234583333,9.177523611,-0.159482755,13.4,63.86416667,14.90916954,-46.728447215,0.0618078805111313,7.43379412491,1.016655999651887,0.6561000000000001,17.616666666,5.528301886792453,-0.0173775368781233,527.3146776246889,730.8816300837929,1.5000000000000004
La1Ni4.6Al0.4,0.8671004876833833,321,9.033333333,8.366666667,31.83333333,124,53.8,19.98666667,4.375,28,8,2.0,23.12222222,22.98583859,137.6333333,0.81,219.8333333,2.504444444,10.29117778,-0.162876267,13.6,61.796,15.16025,-52.283281707,0.0628272251374688,8.335854001800001,1.00593337630324,0.6561000000000001,18.066666666,5.966542750929368,-0.0158267858627936,534.6371603910618,731.7158617050471,1.38
La1Ni4.6Ge0.4,0.7884573603642702,303,9.1,8.433333333,33.1,124,54.2,21.87111111,4.405666667,28,8,2.0,23.14444444,21.97120611,137.5666667,0.91,219.8333333,2.033333333,9.785177778,-0.126935633,13.73333333,62.63933333,15.59525,-38.461496799,0.0604229607250755,8.90451177798,1.053398904189698,0.8281000000000001,18.2,5.590405904059041,-0.0129722357508301,535.665308436247,727.2469222410001,1.2000000000000002
La1Ni4.6Mn0.4,0.9122827104766162,298,8.633333333,8.633333333,32.63333333,124,52.4,15.30222222,4.343666667,28,8,2.0,22.74444444,22.36458289,138.8333333,0.81,219.3,2.095555556,8.444244444,-0.165804508,13.18666667,65.12466667,14.76075575,-49.409743384,0.0612870275854225,6.839837999640001,1.0169849601876475,0.6561000000000001,17.266666666,5.687022900763359,-0.0196352094138879,517.3097528842469,729.8308882357848,1.4900000000000002
La1Ni4.6Si0.4,0.6931471805599453,298,9.1,8.433333333,31.9,124,54.13333333,25.22222222,4.457666667,28,8,2.0,23.34444444,22.96130611,136.9666667,0.81,219.9666667,2.402222222,9.765577778,-0.144470818,13.71111111,62.672,15.42425,-43.052303764,0.0626959247648902,7.9101180001800016,1.0166862602747646,0.6561000000000001,18.2,5.504926108713358,-0.0147938832995079,544.9630862122469,732.4656649089999,1.0
La1Ni4.6Si0.4,0.6931471805599453,303,9.1,8.433333333,31.9,124,54.13333333,25.22222222,4.457666667,28,8,2.0,23.34444444,22.96130611,136.9666667,0.81,219.9666667,2.402222222,9.765577778,-0.144470818,13.71111111,62.672,15.42425,-43.774657854,0.0626959247648902,7.9101180001800016,1.0166862602747646,0.6561000000000001,18.2,5.597290640738749,-0.0147938832995079,544.9630862122469,732.4656649089999,1.0
La1Ni4.75Sn0.25,0.832909122935104,296,9.0,8.583333333,33.75,124,53.79166667,16.25,4.390833333,28,8,2.0,22.89236111,25.1265025,138.4583333,0.86,216.3333333,2.0,9.826996528,-0.068752651,13.59722222,62.66791667,15.70645833,-20.350784696,0.0592592592592592,8.451217014080001,0.911084266901054,0.7395999999999999,18.0,5.502711076343752,-0.006996303581069,524.0601971906405,848.019459375,1.2999999999999998
La1Ni4.75Sn0.25,0.832909122935104,298,9.0,8.583333333,33.75,124,53.79166667,16.25,4.390833333,28,8,2.0,22.89236111,25.1265025,138.4583333,0.86,216.3333333,2.0,9.826996528,-0.068752651,13.59722222,62.66791667,15.70645833,-20.488289998,0.0592592592592592,8.451217014080001,0.911084266901054,0.7395999999999999,18.0,5.539891556589318,-0.006996303581069,524.0601971906405,848.019459375,1.2999999999999998
La1Ni4.7Al0.3,0.8919980393051105,298,8.983333333,8.483333333,32.08333333,124,53.6,18.81333333,4.3925,28,8,2.0,23.10555556,22.80966158,137.6833333,0.81,219.8333333,2.376111111,9.846961111,-0.158995679,13.53333333,62.60366667,15.05758333,-47.380712342,0.0623376623441389,7.976038499910001,1.0129723090788618,0.6561000000000001,17.966666666,5.559701492537314,-0.0161466748175116,533.8666977362469,731.8099756156345,1.44
La1Ni4.7Al0.3,0.832909122935104,293,8.983333333,8.483333333,32.08333333,124,53.6,18.81333333,4.3925,28,8,2.0,23.10555556,22.80966158,137.6833333,0.81,219.8333333,2.376111111,9.846961111,-0.158995679,13.53333333,62.60366667,15.05758333,-46.585733947,0.0623376623441389,7.976038499910001,1.0129723090788618,0.6561000000000001,17.966666666,5.4664179104477615,-0.0161466748175116,533.8666977362469,731.8099756156345,1.2999999999999998
La1Ni4.7Al0.3,0.8754687373538999,313,8.983333333,8.483333333,32.08333333,124,53.6,18.81333333,4.3925,28,8,2.0,23.10555556,22.80966158,137.6833333,0.81,219.8333333,2.376111111,9.846961111,-0.158995679,13.53333333,62.60366667,15.05758333,-49.765647527,0.0623376623441389,7.976038499910001,1.0129723090788618,0.6561000000000001,17.966666666,5.83955223880597,-0.0161466748175116,533.8666977362469,731.8099756156345,1.4
La1Ni4.7Mn0.3,0.8754687373538999,293,8.683333333,8.683333333,32.68333333,124,52.55,15.25333333,4.369,28,8,2.0,22.84722222,22.34371981,138.5833333,0.81,219.4333333,2.062777778,8.422602778,-0.15615498,13.23833333,65.10016667,14.75796264,-45.75340914,0.0611932687466795,6.822308250180001,1.02253440404201,0.6561000000000001,17.366666666,5.575642245480495,-0.0185399910355359,521.9955631700617,730.2672423823543,1.4
La1Ni4.7Si0.3,0.7419373447293773,298,9.033333333,8.533333333,32.13333333,124,53.85,22.8,4.4545,28,8,2.0,23.27222222,22.79126222,137.1833333,0.81,219.9333333,2.297777778,9.441811111,-0.144497857,13.61666667,63.26066667,15.25558333,-43.060361386,0.0622406639068714,7.647866999910001,1.0211028242033011,0.6561000000000001,18.066666666,5.5338904363974,-0.0153040402208063,541.5963270570617,732.3592259266958,1.1
La1Ni4.7Si0.3,0.7419373447293773,300,9.033333333,8.533333333,32.13333333,124,53.85,22.8,4.4545,28,8,2.0,23.27222222,22.79126222,137.1833333,0.81,219.9333333,2.297777778,9.441811111,-0.144497857,13.61666667,63.26066667,15.25558333,-43.3493571,0.0622406639068714,7.647866999910001,1.0211028242033011,0.6561000000000001,18.066666666,5.571030640668524,-0.0153040402208063,541.5963270570617,732.3592259266958,1.1
La1Ni4.82Si0.25,0.9555114450274363,293,9.011532125,8.599670511,32.20098847,124,53.79242175,21.34243817,4.45276771,28,8,2.0,23.01865387,22.49034031,137.1383855,0.81,219.9752883,2.223917014,9.190970799,-0.141388683,13.44066614,63.68756178,15.11530478,-41.42688411899999,0.0621098946034932,7.444686347190001,1.0234906876782603,0.6561000000000001,18.02306425,5.446863897701352,-0.0153834329465374,529.858425986866,724.2111890086862,1.6
La1Ni4.84Sn0.32,0.7884573603642702,311,9.071428571,8.551948052,33.85064935,124,54.19480519,16.216394,4.377337662,28,8,2.0,22.39795918,25.36157704,138.2532468,0.86,215.6038961,1.971243043,10.01129954,-0.053061343,13.37493675,62.34623377,15.82751623,-16.502077673,0.0590830615779605,8.6097176044,0.8831453637395729,0.7395999999999999,18.142857142,5.738557393271811,-0.0053001453795278,501.6685754289463,858.5058513440508,1.2000000000000002
La1Ni4.8Fe0.2,0.832909122935104,323,8.766666667,8.766666667,32.76666667,124,52.8,14.50222222,4.439666667,28,8,2.0,22.96666667,22.31277944,138.1,0.81,219.9666667,1.973333333,8.561255556,-0.135668013,13.26666667,65.24233333,14.76325,-43.820768199,0.0610376398717154,6.934617000360001,1.0293055032322769,0.6561000000000001,17.533333334,6.117424242424243,-0.015846742584961,527.4677779308888,731.1154063917093,1.2999999999999998
La1Ni4.8Sn0.2,0.8754687373538999,298,8.966666667,8.633333333,33.56666667,124,53.63333333,16.00444444,4.401666667,28,8,2.0,22.93333333,24.59077067,138.3333333,0.86,217.0333333,1.988888889,9.547877778,-0.07968233,13.54444444,63.13966667,15.51508333,-23.74533434,0.0595829195571417,8.21117488908,0.9325992112145544,0.7395999999999999,17.933333334,5.556246115945075,-0.0083455540438108,525.9377776248889,825.4302022383025,1.4
La1Ni4.95Sn0.05,0.832909122935104,373,8.866666667,8.783333333,33.01666667,124,53.15833333,15.25444444,4.434166667,28,8,2.0,23.03125,22.8835475,137.9583333,0.86,219.1333333,1.955555556,8.663346528,-0.113629225,13.38611111,64.55491667,14.94095833,-42.383700925,0.0605754669297753,7.45047801408,1.006454528083987,0.7395999999999999,17.733333334,7.016773789435133,-0.0131160891039911,530.4384765625,755.5384600346117,1.2999999999999998
La1Ni4.9Al0.1,0.9162907318741552,298,8.883333333,8.716666667,32.58333333,124,53.2,16.32,4.4275,28,8,2.0,23.07222222,22.45730756,137.7833333,0.81,219.8333333,2.096111111,8.877761111,-0.137697685,13.4,64.219,14.85225,-41.03391013,0.0613810741750773,7.19098649991,1.027381495237446,0.6561000000000001,17.766666666,5.601503759398496,-0.0155104066530226,532.3274381690618,731.733937921809,1.5000000000000004
La1Ni4.9Mn0.1,0.8754687373538999,308,8.783333333,8.783333333,32.78333333,124,52.85,15.10222222,4.419666667,28,8,2.0,23.00277778,22.30199364,138.0833333,0.81,219.7,1.987222222,8.376869444,-0.135810089,13.31166667,65.05116667,14.75237644,-41.829507412,0.0610066090555166,6.785264249640001,1.0314224885591887,0.6561000000000001,17.566666666,5.827814569536423,-0.0162125111186106,529.1277855960617,731.1336914236599,1.4
La1Ni4.9Sn0.1,0.832909122935104,308,8.9,8.733333333,33.2,124,53.31666667,15.50666667,4.423333333,28,8,2.0,23.00277778,23.46929317,138.0833333,0.86,218.4333333,1.966666667,8.966052778,-0.102171167,13.43888889,64.08316667,15.13233333,-31.468719436,0.0602409638554216,7.71080538908,0.980122307620396,0.7395999999999999,17.8,5.776805251279975,-0.0113953341040661,529.1277855960617,779.1805332440001,1.2999999999999998
La1Ni4Ag1,0.7419373447293773,313,9.0,9.0,36.0,124,53.66666667,8.666666667,4.196666667,28,8,1.833333333,23.11111111,28.75263778,141.3333333,0.83,219.8333333,2.0,12.21944444,-0.137304168,13.55555556,57.29333333,15.75125,-42.976204584,0.0509259259166666,10.1421388852,0.8037909873464137,0.6889,16.499999997,5.8322981362837085,-0.0112365311429821,534.1234567387654,1035.09496008,1.1
La1Ni4Al0.5Cu0.5,0.8754687373538999,295,9.166666667,8.333333333,31.66666667,124,54.25,19.30555556,4.278333333,28,8,1.916666667,22.91666667,23.02722115,138.25,0.81,219.8333333,2.666666667,11.74736111,-0.215833244,13.75,58.495,15.32541667,-63.67080698,0.0605263157936288,9.5153624991,0.9951989656381096,0.6561000000000001,17.56944444813889,5.43778801843318,-0.0183729130294863,525.1736112638889,729.1953364934241,1.4
La1Ni4Co1,0.8754687373538999,313,8.666666667,8.666666667,32.66666667,124,52.5,13.88888889,4.436666667,28,8,2.0,22.94444444,22.26780861,138.1666667,0.81,214.6666667,1.888888889,8.543055556,-0.20354413,13.16666667,65.255,14.73708333,-63.70931269,0.0612244897896709,6.919875000360001,1.0303862783200022,0.6561000000000001,17.333333334,5.961904761904762,-0.0238256825869575,526.447530660247,727.415081334226,1.4
La1Ni4Co0.6Al0.4,0.9162907318741552,333,8.933333333,8.266666667,31.73333333,124,53.5,19.24,4.37,28,8,2.0,23.05555556,22.97784542,137.8333333,0.81,216.7333333,2.457777778,10.41447778,-0.197248035,13.5,61.933,15.15275,-65.68359565499999,0.0630252100906539,8.4357270018,1.0033819593865123,0.6561000000000001,17.866666666,6.224299065420561,-0.0189397912374248,531.5586421802468,729.1636279180739,1.5000000000000004
La1Ni4Cu1,0.7884573603642702,293,9.0,9.0,33.0,124,53.5,12.55555556,4.286666667,28,8,1.833333333,22.61111111,22.01154167,139.1666667,0.81,219.8333333,2.0,10.84611111,-0.198581921,13.5,60.04,14.87458333,-58.184502853,0.0555555555454545,8.785349999100001,1.0272388662724683,0.6561000000000001,16.499999997,5.476635514018692,-0.0183090435812435,511.2623456287654,726.38087511,1.2000000000000002
La1Ni4Cu1,0.8415671856782186,313,9.0,9.0,33.0,124,53.5,12.55555556,4.286666667,28,8,1.833333333,22.61111111,22.01154167,139.1666667,0.81,219.8333333,2.0,10.84611111,-0.198581921,13.5,60.04,14.87458333,-62.156141273,0.0555555555454545,8.785349999100001,1.0272388662724683,0.6561000000000001,16.499999997,5.850467289719626,-0.0183090435812435,511.2623456287654,726.38087511,1.3200000000000003
La1Ni4Fe1,0.5877866649021191,313,8.5,8.5,32.5,124,52.0,12.33333333,4.418333333,28,8,2.0,22.61111111,22.439375,139.1666667,0.81,220.5,2.0,9.251388889,-0.174623695,13.0,66.105,14.81791667,-54.657216535,0.0615384615384615,7.49362500009,1.0076533374926886,0.6561000000000001,17.0,6.019230769230769,-0.018875403152453,511.2623456287654,729.2796874999999,0.8
La1Ni6.37Mn0.33,0.5877866649021191,293,8.962337662,8.962337662,31.63766234,124,54.38051948,12.67106089,4.378753247,28,8,2.0,18.89834711,18.17035372,135.4220779,0.81,220.6311688,1.716859504,6.856353297,-0.137177444,10.9522314,67.30261039,13.77880564,-40.192991092,0.0632157957344202,5.55364617057,1.0400648991878845,0.6561000000000001,17.924675324,5.387958827935787,-0.0200073476464554,357.14752349004533,574.867515591723,0.8
Nd1Cu5,0.5068176023684519,373,9.666666667,10.16666667,34.16666667,132,56.5,12.22222222,3.475,29,10,1.166666667,19.16666667,22.41555556,143.5,0.76,219.8333333,1.388888889,4.251388889,-0.014742547,12.5,40.02833333,15.02666667,-5.498970031,0.0341463414698393,3.23105555564,0.8550609695439554,0.5776,11.27777778138889,6.601769911504425,-0.0034677013524085,367.36111123888895,765.8648150413852,0.6599999999999999
Nd1Ni4.6Sn0.4,0.6931471805599453,293,9.1,8.933333333,34.8,124,55.26666667,18.41777778,4.18,28,8,2.0,21.21111111,27.99745022,137.8333333,0.82,214.2333333,1.2,10.67134444,-0.030512355,12.08888889,61.18766667,15.93266667,-8.940120015,0.0574712643678161,8.7505024408,0.7576086730515134,0.6723999999999999,18.2,5.301568154083138,-0.0028592793693012,449.9112345207655,974.311267656,1.0
Nd1Ni4.8Sn0.2,0.7419373447293773,293,8.966666667,9.133333333,34.06666667,124,54.63333333,17.56,4.223333333,28,8,2.0,21.33333333,26.01384533,137.3333333,0.82,217.0333333,1.155555556,9.602044444,-0.068747992,11.87777778,63.07466667,15.16716667,-20.143161656,0.0587084148670539,7.87367644408,0.8200761194423539,0.6723999999999999,17.933333334,5.363026235836671,-0.0071597244108735,455.11111096888885,886.204997662046,1.1
Nd1Ni4.9Sn0.1,0.7884573603642702,293,8.9,9.233333333,33.7,124,54.31666667,17.11777778,4.245,28,8,2.0,21.36944444,24.92201522,137.0833333,0.82,218.4333333,1.133333333,9.020219444,-0.088256081,11.77222222,64.01816667,14.78441667,-25.859031733,0.059347181008902,7.39657994408,0.8574525074060203,0.6723999999999999,17.8,5.394292727499583,-0.0097842498786108,456.6531556742469,839.8719129140001,1.2000000000000002
Nd1Ni5,0.6418538861723948,293,8.833333333,9.333333333,33.33333333,124,54.0,16.66666667,4.266666667,28,8,2.0,21.38888889,23.7635,136.8333333,0.77,219.8333333,1.111111111,8.406944444,-0.108161622,11.66666667,64.96166667,14.40166667,-31.691355246,0.060000000006,6.47334722188,0.9000731748269405,0.5929,17.666666666,5.425925925925926,-0.0128657472070241,457.4845679487655,792.116666587455,0.9000000000000001
